CHAVE DE ACESSO,MODELO,SÉRIE,NÚMERO,NATUREZA DA OPERAÇÃO,DATA EMISSÃO,CPF/CNPJ Emitente,RAZÃO SOCIAL EMITENTE,INSCRIÇÃO ESTADUAL EMITENTE,UF EMITENTE,MUNICÍPIO EMITENTE,CNPJ DESTINATÁRIO,NOME DESTINATÁRIO,UF DESTINATÁRIO,INDICADOR IE DESTINATÁRIO,DESTINO DA OPERAÇÃO,CONSUMIDOR FINAL,PRESENÇA DO COMPRADOR,NÚMERO PRODUTO,DESCRIÇÃO DO PRODUTO/SERVIÇO,CÓDIGO NCM/SH,NCM/SH (TIPO DE PRODUTO),CFOP,QUANTIDADE,UNIDADE,VALOR UNITÁRIO,VALOR TOTAL
,,,,,,,,,,,,,,,,,,Produto 56,Produto 56,,Produto 56,,14,,436.82,436.82
,,,,,,,,,,,,,,,,,,Produto 71,Produto 71,,Produto 71,,16,,334.87,334.87
,,,,,,,,,,,,,,,,,,Produto 11,Produto 11,,Produto 11,,6,,45.13,45.13
,,,,,,,,,,,,,,,,,,Produto 63,Produto 63,,Produto 63,,5,,199.58,199.58
,,,,,,,,,,,,,,,,,,Produto 12,Produto 12,,Produto 12,,10,,389.77,389.77
,,,,,,,,,,,,,,,,,,Produto 28,Produto 28,,Produto 28,,17,,415.26,415.26
,,,,,,,,,,,,,,,,,,Produto 79,Produto 79,,Produto 79,,17,,374.66,374.66
,,,,,,,,,,,,,,,,,,Produto 69,Produto 69,,Produto 69,,6,,50.23,50.23
,,,,,,,,,,,,,,,,,,Produto 77,Produto 77,,Produto 77,,12,,177.66,177.66
,,,,,,,,,,,,,,,,,,Produto 99,Produto 99,,Produto 99,,4,,272.55,272.55
,,,,,,,,,,,,,,,,,,Produto 22,Produto 22,,Produto 22,,6,,422.97,422.97
,,,,,,,,,,,,,,,,,,Produto 67,Produto 67,,Produto 67,,6,,39.74,39.74
,,,,,,,,,,,,,,,,,,Produto 13,Produto 13,,Produto 13,,12,,488.23,488.23
,,,,,,,,,,,,,,,,,,Produto 85,Produto 85,,Produto 85,,16,,27.72,27.72
,,,,,,,,,,,,,,,,,,Produto 98,Produto 98,,Produto 98,,8,,112.52,112.52
,,,,,,,,,,,,,,,,,,Produto 23,Produto 23,,Produto 23,,13,,276.87,276.87
,,,,,,,,,,,,,,,,,,Produto 78,Produto 78,,Produto 78,,16,,15.29,15.29
,,,,,,,,,,,,,,,,,,Produto 65,Produto 65,,Produto 65,,15,,275.82,275.82
,,,,,,,,,,,,,,,,,,Produto 60,Produto 60,,Produto 60,,13,,45.41,45.41
,,,,,,,,,,,,,,,,,,Produto 25,Produto 25,,Produto 25,,18,,499.14,499.14
,,,,,,,,,,,,,,,,,,Produto 30,Produto 30,,Produto 30,,6,,370.01,370.01
,,,,,,,,,,,,,,,,,,Produto 94,Produto 94,,Produto 94,,4,,452.63,452.63
,,,,,,,,,,,,,,,,,,Produto 78,Produto 78,,Produto 78,,8,,260.97,260.97
,,,,,,,,,,,,,,,,,,Produto 84,Produto 84,,Produto 84,,14,,410.73,410.73
,,,,,,,,,,,,,,,,,,Produto 25,Produto 25,,Produto 25,,3,,311.69,311.69
,,,,,,,,,,,,,,,,,,Produto 26,Produto 26,,Produto 26,,8,,51.08,51.08
,,,,,,,,,,,,,,,,,,Produto 7,Produto 7,,Produto 7,,19,,478.87,478.87
,,,,,,,,,,,,,,,,,,Produto 38,Produto 38,,Produto 38,,10,,409.45,409.45
,,,,,,,,,,,,,,,,,,Produto 21,Produto 21,,Produto 21,,1,,277.91,277.91
,,,,,,,,,,,,,,,,,,Produto 15,Produto 15,,Produto 15,,12,,498.76,498.76
,,,,,,,,,,,,,,,,,,Produto 99,Produto 99,,Produto 99,,14,,27.46,27.46
,,,,,,,,,,,,,,,,,,Produto 26,Produto 26,,Produto 26,,19,,388.65,388.65
,,,,,,,,,,,,,,,,,,Produto 10,Produto 10,,Produto 10,,16,,217.78,217.78
,,,,,,,,,,,,,,,,,,Produto 21,Produto 21,,Produto 21,,15,,97.88,97.88
,,,,,,,,,,,,,,,,,,Produto 73,Produto 73,,Produto 73,,18,,235.80,235.80
,,,,,,,,,,,,,,,,,,Produto 98,Produto 98,,Produto 98,,10,,167.19,167.19
,,,,,,,,,,,,,,,,,,Produto 24,Produto 24,,Produto 24,,1,,484.66,484.66
,,,,,,,,,,,,,,,,,,Produto 59,Produto 59,,Produto 59,,17,,486.52,486.52
,,,,,,,,,,,,,,,,,,Produto 23,Produto 23,,Produto 23,,11,,305.48,305.48
,,,,,,,,,,,,,,,,,,Produto 65,Produto 65,,Produto 65,,4,,469.06,469.06
,,,,,,,,,,,,,,,,,,Produto 28,Produto 28,,Produto 28,,15,,321.73,321.73
,,,,,,,,,,,,,,,,,,Produto 35,Produto 35,,Produto 35,,7,,224.67,224.67
,,,,,,,,,,,,,,,,,,Produto 74,Produto 74,,Produto 74,,9,,147.16,147.16
,,,,,,,,,,,,,,,,,,Produto 45,Produto 45,,Produto 45,,16,,321.25,321.25
,,,,,,,,,,,,,,,,,,Produto 29,Produto 29,,Produto 29,,2,,330.32,330.32
,,,,,,,,,,,,,,,,,,Produto 39,Produto 39,,Produto 39,,16,,465.60,465.60
,,,,,,,,,,,,,,,,,,Produto 98,Produto 98,,Produto 98,,8,,133.31,133.31
,,,,,,,,,,,,,,,,,,Produto 25,Produto 25,,Produto 25,,18,,300.49,300.49
,,,,,,,,,,,,,,,,,,Produto 74,Produto 74,,Produto 74,,2,,135.49,135.49
,,,,,,,,,,,,,,,,,,Produto 9,Produto 9,,Produto 9,,13,,231.03,231.03
,,,,,,,,,,,,,,,,,,Produto 55,Produto 55,,Produto 55,,15,,90.38,90.38
,,,,,,,,,,,,,,,,,,Produto 34,Produto 34,,Produto 34,,14,,286.48,286.48
,,,,,,,,,,,,,,,,,,Produto 46,Produto 46,,Produto 46,,19,,104.97,104.97
,,,,,,,,,,,,,,,,,,Produto 90,Produto 90,,Produto 90,,17,,164.04,164.04
,,,,,,,,,,,,,,,,,,Produto 27,Produto 27,,Produto 27,,16,,178.36,178.36
,,,,,,,,,,,,,,,,,,Produto 7,Produto 7,,Produto 7,,11,,42.09,42.09
,,,,,,,,,,,,,,,,,,Produto 76,Produto 76,,Produto 76,,10,,267.27,267.27
,,,,,,,,,,,,,,,,,,Produto 84,Produto 84,,Produto 84,,16,,69.73,69.73
,,,,,,,,,,,,,,,,,,Produto 98,Produto 98,,Produto 98,,13,,231.82,231.82
,,,,,,,,,,,,,,,,,,Produto 59,Produto 59,,Produto 59,,17,,108.40,108.40
,,,,,,,,,,,,,,,,,,Produto 88,Produto 88,,Produto 88,,9,,440.97,440.97
,,,,,,,,,,,,,,,,,,Produto 80,Produto 80,,Produto 80,,17,,164.16,164.16
,,,,,,,,,,,,,,,,,,Produto 79,Produto 79,,Produto 79,,7,,165.73,165.73
,,,,,,,,,,,,,,,,,,Produto 56,Produto 56,,Produto 56,,9,,272.56,272.56
,,,,,,,,,,,,,,,,,,Produto 38,Produto 38,,Produto 38,,4,,216.70,216.70
,,,,,,,,,,,,,,,,,,Produto 30,Produto 30,,Produto 30,,18,,432.51,432.51
,,,,,,,,,,,,,,,,,,Produto 12,Produto 12,,Produto 12,,6,,374.45,374.45
,,,,,,,,,,,,,,,,,,Produto 15,Produto 15,,Produto 15,,18,,28.01,28.01
,,,,,,,,,,,,,,,,,,Produto 60,Produto 60,,Produto 60,,17,,2.58,2.58
,,,,,,,,,,,,,,,,,,Produto 57,Produto 57,,Produto 57,,5,,409.94,409.94
,,,,,,,,,,,,,,,,,,Produto 73,Produto 73,,Produto 73,,1,,161.03,161.03
,,,,,,,,,,,,,,,,,,Produto 21,Produto 21,,Produto 21,,9,,148.95,148.95
,,,,,,,,,,,,,,,,,,Produto 55,Produto 55,,Produto 55,,14,,201.55,201.55
,,,,,,,,,,,,,,,,,,Produto 87,Produto 87,,Produto 87,,7,,37.45,37.45
,,,,,,,,,,,,,,,,,,Produto 92,Produto 92,,Produto 92,,18,,59.81,59.81
,,,,,,,,,,,,,,,,,,Produto 31,Produto 31,,Produto 31,,6,,261.05,261.05
,,,,,,,,,,,,,,,,,,Produto 77,Produto 77,,Produto 77,,16,,126.52,126.52
,,,,,,,,,,,,,,,,,,Produto 38,Produto 38,,Produto 38,,2,,177.78,177.78
,,,,,,,,,,,,,,,,,,Produto 43,Produto 43,,Produto 43,,14,,428.22,428.22
,,,,,,,,,,,,,,,,,,Produto 31,Produto 31,,Produto 31,,1,,190.04,190.04
,,,,,,,,,,,,,,,,,,Produto 45,Produto 45,,Produto 45,,5,,161.55,161.55
,,,,,,,,,,,,,,,,,,Produto 94,Produto 94,,Produto 94,,6,,281.98,281.98
,,,,,,,,,,,,,,,,,,Produto 73,Produto 73,,Produto 73,,6,,9.92,9.92
,,,,,,,,,,,,,,,,,,Produto 92,Produto 92,,Produto 92,,4,,46.44,46.44
,,,,,,,,,,,,,,,,,,Produto 9,Produto 9,,Produto 9,,1,,455.72,455.72
,,,,,,,,,,,,,,,,,,Produto 32,Produto 32,,Produto 32,,2,,209.26,209.26
,,,,,,,,,,,,,,,,,,Produto 54,Produto 54,,Produto 54,,15,,153.87,153.87
,,,,,,,,,,,,,,,,,,Produto 29,Produto 29,,Produto 29,,15,,376.19,376.19
,,,,,,,,,,,,,,,,,,Produto 9,Produto 9,,Produto 9,,5,,297.47,297.47
,,,,,,,,,,,,,,,,,,Produto 18,Produto 18,,Produto 18,,3,,179.46,179.46
,,,,,,,,,,,,,,,,,,Produto 88,Produto 88,,Produto 88,,16,,12.86,12.86
,,,,,,,,,,,,,,,,,,Produto 17,Produto 17,,Produto 17,,12,,262.82,262.82
,,,,,,,,,,,,,,,,,,Produto 79,Produto 79,,Produto 79,,5,,152.88,152.88
,,,,,,,,,,,,,,,,,,Produto 54,Produto 54,,Produto 54,,9,,382.54,382.54
,,,,,,,,,,,,,,,,,,Produto 50,Produto 50,,Produto 50,,1,,238.12,238.12
,,,,,,,,,,,,,,,,,,Produto 82,Produto 82,,Produto 82,,9,,235.67,235.67
,,,,,,,,,,,,,,,,,,Produto 50,Produto 50,,Produto 50,,5,,196.83,196.83
,,,,,,,,,,,,,,,,,,Produto 52,Produto 52,,Produto 52,,15,,269.87,269.87
,,,,,,,,,,,,,,,,,,Produto 10,Produto 10,,Produto 10,,17,,441.14,441.14
,,,,,,,,,,,,,,,,,,Produto 77,Produto 77,,Produto 77,,9,,326.09,326.09
,,,,,,,,,,,,,,,,,,Produto 71,Produto 71,,Produto 71,,16,,128.95,128.95
,,,,,,,,,,,,,,,,,,Produto 71,Produto 71,,Produto 71,,11,,374.53,374.53
,,,,,,,,,,,,,,,,,,Produto 83,Produto 83,,Produto 83,,12,,94.91,94.91
,,,,,,,,,,,,,,,,,,Produto 59,Produto 59,,Produto 59,,13,,124.43,124.43
,,,,,,,,,,,,,,,,,,Produto 81,Produto 81,,Produto 81,,16,,149.63,149.63
,,,,,,,,,,,,,,,,,,Produto 45,Produto 45,,Produto 45,,18,,154.97,154.97
,,,,,,,,,,,,,,,,,,Produto 91,Produto 91,,Produto 91,,14,,405.74,405.74
,,,,,,,,,,,,,,,,,,Produto 56,Produto 56,,Produto 56,,12,,17.20,17.20
,,,,,,,,,,,,,,,,,,Produto 36,Produto 36,,Produto 36,,18,,25.85,25.85
,,,,,,,,,,,,,,,,,,Produto 62,Produto 62,,Produto 62,,5,,416.55,416.55
,,,,,,,,,,,,,,,,,,Produto 99,Produto 99,,Produto 99,,17,,47.86,47.86
,,,,,,,,,,,,,,,,,,Produto 47,Produto 47,,Produto 47,,7,,144.32,144.32
,,,,,,,,,,,,,,,,,,Produto 50,Produto 50,,Produto 50,,14,,177.22,177.22
,,,,,,,,,,,,,,,,,,Produto 4,Produto 4,,Produto 4,,15,,183.52,183.52
,,,,,,,,,,,,,,,,,,Produto 78,Produto 78,,Produto 78,,1,,48.34,48.34
,,,,,,,,,,,,,,,,,,Produto 88,Produto 88,,Produto 88,,2,,83.60,83.60
,,,,,,,,,,,,,,,,,,Produto 40,Produto 40,,Produto 40,,1,,89.34,89.34
,,,,,,,,,,,,,,,,,,Produto 98,Produto 98,,Produto 98,,11,,399.47,399.47
,,,,,,,,,,,,,,,,,,Produto 52,Produto 52,,Produto 52,,19,,246.55,246.55
,,,,,,,,,,,,,,,,,,Produto 62,Produto 62,,Produto 62,,1,,115.26,115.26
,,,,,,,,,,,,,,,,,,Produto 56,Produto 56,,Produto 56,,8,,290.23,290.23
,,,,,,,,,,,,,,,,,,Produto 41,Produto 41,,Produto 41,,10,,303.49,303.49
,,,,,,,,,,,,,,,,,,Produto 65,Produto 65,,Produto 65,,17,,323.62,323.62
,,,,,,,,,,,,,,,,,,Produto 17,Produto 17,,Produto 17,,14,,24.88,24.88
,,,,,,,,,,,,,,,,,,Produto 64,Produto 64,,Produto 64,,13,,126.85,126.85
,,,,,,,,,,,,,,,,,,Produto 71,Produto 71,,Produto 71,,17,,294.19,294.19
,,,,,,,,,,,,,,,,,,Produto 59,Produto 59,,Produto 59,,16,,349.46,349.46
,,,,,,,,,,,,,,,,,,Produto 31,Produto 31,,Produto 31,,12,,444.48,444.48
,,,,,,,,,,,,,,,,,,Produto 20,Produto 20,,Produto 20,,13,,221.81,221.81
,,,,,,,,,,,,,,,,,,Produto 95,Produto 95,,Produto 95,,2,,251.70,251.70
,,,,,,,,,,,,,,,,,,Produto 9,Produto 9,,Produto 9,,11,,181.01,181.01
,,,,,,,,,,,,,,,,,,Produto 42,Produto 42,,Produto 42,,14,,116.90,116.90
,,,,,,,,,,,,,,,,,,Produto 29,Produto 29,,Produto 29,,9,,170.13,170.13
,,,,,,,,,,,,,,,,,,Produto 65,Produto 65,,Produto 65,,7,,10.26,10.26
,,,,,,,,,,,,,,,,,,Produto 22,Produto 22,,Produto 22,,6,,263.32,263.32
,,,,,,,,,,,,,,,,,,Produto 39,Produto 39,,Produto 39,,2,,32.89,32.89
,,,,,,,,,,,,,,,,,,Produto 66,Produto 66,,Produto 66,,5,,161.30,161.30
,,,,,,,,,,,,,,,,,,Produto 35,Produto 35,,Produto 35,,3,,416.77,416.77
,,,,,,,,,,,,,,,,,,Produto 99,Produto 99,,Produto 99,,13,,361.40,361.40
,,,,,,,,,,,,,,,,,,Produto 20,Produto 20,,Produto 20,,10,,247.53,247.53
,,,,,,,,,,,,,,,,,,Produto 68,Produto 68,,Produto 68,,9,,349.03,349.03
,,,,,,,,,,,,,,,,,,Produto 25,Produto 25,,Produto 25,,4,,172.16,172.16
,,,,,,,,,,,,,,,,,,Produto 19,Produto 19,,Produto 19,,14,,100.62,100.62
,,,,,,,,,,,,,,,,,,Produto 37,Produto 37,,Produto 37,,18,,253.84,253.84
,,,,,,,,,,,,,,,,,,Produto 9,Produto 9,,Produto 9,,15,,283.91,283.91
,,,,,,,,,,,,,,,,,,Produto 85,Produto 85,,Produto 85,,15,,238.15,238.15
,,,,,,,,,,,,,,,,,,Produto 1,Produto 1,,Produto 1,,17,,146.50,146.50
,,,,,,,,,,,,,,,,,,Produto 20,Produto 20,,Produto 20,,16,,294.12,294.12
,,,,,,,,,,,,,,,,,,Produto 14,Produto 14,,Produto 14,,18,,247.13,247.13
,,,,,,,,,,,,,,,,,,Produto 5,Produto 5,,Produto 5,,11,,397.00,397.00
,,,,,,,,,,,,,,,,,,Produto 96,Produto 96,,Produto 96,,4,,407.22,407.22
,,,,,,,,,,,,,,,,,,Produto 89,Produto 89,,Produto 89,,17,,216.79,216.79
,,,,,,,,,,,,,,,,,,Produto 96,Produto 96,,Produto 96,,14,,423.16,423.16
,,,,,,,,,,,,,,,,,,Produto 18,Produto 18,,Produto 18,,16,,499.67,499.67
,,,,,,,,,,,,,,,,,,Produto 76,Produto 76,,Produto 76,,2,,455.20,455.20
,,,,,,,,,,,,,,,,,,Produto 44,Produto 44,,Produto 44,,3,,51.02,51.02
,,,,,,,,,,,,,,,,,,Produto 18,Produto 18,,Produto 18,,3,,194.26,194.26
,,,,,,,,,,,,,,,,,,Produto 20,Produto 20,,Produto 20,,3,,347.58,347.58
,,,,,,,,,,,,,,,,,,Produto 13,Produto 13,,Produto 13,,13,,46.86,46.86
,,,,,,,,,,,,,,,,,,Produto 74,Produto 74,,Produto 74,,18,,64.80,64.80
,,,,,,,,,,,,,,,,,,Produto 19,Produto 19,,Produto 19,,15,,294.79,294.79
,,,,,,,,,,,,,,,,,,Produto 52,Produto 52,,Produto 52,,4,,304.77,304.77
,,,,,,,,,,,,,,,,,,Produto 41,Produto 41,,Produto 41,,12,,324.15,324.15
,,,,,,,,,,,,,,,,,,Produto 55,Produto 55,,Produto 55,,11,,217.37,217.37
,,,,,,,,,,,,,,,,,,Produto 25,Produto 25,,Produto 25,,18,,310.36,310.36
,,,,,,,,,,,,,,,,,,Produto 82,Produto 82,,Produto 82,,10,,248.09,248.09
,,,,,,,,,,,,,,,,,,Produto 44,Produto 44,,Produto 44,,14,,233.10,233.10
,,,,,,,,,,,,,,,,,,Produto 77,Produto 77,,Produto 77,,17,,54.25,54.25
,,,,,,,,,,,,,,,,,,Produto 99,Produto 99,,Produto 99,,19,,128.73,128.73
,,,,,,,,,,,,,,,,,,Produto 93,Produto 93,,Produto 93,,7,,28.98,28.98
,,,,,,,,,,,,,,,,,,Produto 36,Produto 36,,Produto 36,,13,,311.54,311.54
,,,,,,,,,,,,,,,,,,Produto 9,Produto 9,,Produto 9,,11,,483.03,483.03
,,,,,,,,,,,,,,,,,,Produto 11,Produto 11,,Produto 11,,18,,176.47,176.47
,,,,,,,,,,,,,,,,,,Produto 15,Produto 15,,Produto 15,,11,,499.84,499.84
,,,,,,,,,,,,,,,,,,Produto 75,Produto 75,,Produto 75,,19,,429.52,429.52
,,,,,,,,,,,,,,,,,,Produto 34,Produto 34,,Produto 34,,4,,330.84,330.84
,,,,,,,,,,,,,,,,,,Produto 5,Produto 5,,Produto 5,,2,,177.60,177.60
,,,,,,,,,,,,,,,,,,Produto 96,Produto 96,,Produto 96,,18,,288.88,288.88
,,,,,,,,,,,,,,,,,,Produto 81,Produto 81,,Produto 81,,11,,124.06,124.06
,,,,,,,,,,,,,,,,,,Produto 96,Produto 96,,Produto 96,,14,,442.03,442.03
,,,,,,,,,,,,,,,,,,Produto 28,Produto 28,,Produto 28,,14,,285.10,285.10
,,,,,,,,,,,,,,,,,,Produto 9,Produto 9,,Produto 9,,12,,179.09,179.09
,,,,,,,,,,,,,,,,,,Produto 95,Produto 95,,Produto 95,,8,,453.14,453.14
,,,,,,,,,,,,,,,,,,Produto 27,Produto 27,,Produto 27,,5,,400.88,400.88
,,,,,,,,,,,,,,,,,,Produto 72,Produto 72,,Produto 72,,15,,376.72,376.72
,,,,,,,,,,,,,,,,,,Produto 83,Produto 83,,Produto 83,,7,,282.48,282.48
,,,,,,,,,,,,,,,,,,Produto 81,Produto 81,,Produto 81,,10,,253.48,253.48
,,,,,,,,,,,,,,,,,,Produto 31,Produto 31,,Produto 31,,11,,474.38,474.38
,,,,,,,,,,,,,,,,,,Produto 18,Produto 18,,Produto 18,,11,,256.83,256.83
,,,,,,,,,,,,,,,,,,Produto 79,Produto 79,,Produto 79,,7,,437.61,437.61
,,,,,,,,,,,,,,,,,,Produto 29,Produto 29,,Produto 29,,10,,16.50,16.50
,,,,,,,,,,,,,,,,,,Produto 87,Produto 87,,Produto 87,,4,,453.53,453.53
,,,,,,,,,,,,,,,,,,Produto 85,Produto 85,,Produto 85,,2,,421.39,421.39
,,,,,,,,,,,,,,,,,,Produto 57,Produto 57,,Produto 57,,1,,415.73,415.73
,,,,,,,,,,,,,,,,,,Produto 83,Produto 83,,Produto 83,,13,,209.58,209.58
,,,,,,,,,,,,,,,,,,Produto 38,Produto 38,,Produto 38,,10,,348.12,348.12
,,,,,,,,,,,,,,,,,,Produto 34,Produto 34,,Produto 34,,7,,356.80,356.80
,,,,,,,,,,,,,,,,,,Produto 65,Produto 65,,Produto 65,,15,,85.02,85.02
,,,,,,,,,,,,,,,,,,Produto 18,Produto 18,,Produto 18,,13,,67.56,67.56
,,,,,,,,,,,,,,,,,,Produto 74,Produto 74,,Produto 74,,4,,211.72,211.72
,,,,,,,,,,,,,,,,,,Produto 5,Produto 5,,Produto 5,,2,,359.11,359.11
,,,,,,,,,,,,,,,,,,Produto 22,Produto 22,,Produto 22,,15,,17.67,17.67
,,,,,,,,,,,,,,,,,,Produto 25,Produto 25,,Produto 25,,6,,113.01,113.01
,,,,,,,,,,,,,,,,,,Produto 21,Produto 21,,Produto 21,,4,,483.03,483.03
,,,,,,,,,,,,,,,,,,Produto 14,Produto 14,,Produto 14,,15,,266.02,266.02
,,,,,,,,,,,,,,,,,,Produto 30,Produto 30,,Produto 30,,13,,409.76,409.76
,,,,,,,,,,,,,,,,,,Produto 9,Produto 9,,Produto 9,,13,,359.50,359.50
,,,,,,,,,,,,,,,,,,Produto 3,Produto 3,,Produto 3,,2,,53.52,53.52
,,,,,,,,,,,,,,,,,,Produto 7,Produto 7,,Produto 7,,9,,367.50,367.50
,,,,,,,,,,,,,,,,,,Produto 15,Produto 15,,Produto 15,,3,,268.78,268.78
,,,,,,,,,,,,,,,,,,Produto 8,Produto 8,,Produto 8,,5,,365.94,365.94
,,,,,,,,,,,,,,,,,,Produto 6,Produto 6,,Produto 6,,6,,160.02,160.02
,,,,,,,,,,,,,,,,,,Produto 75,Produto 75,,Produto 75,,3,,13.03,13.03
,,,,,,,,,,,,,,,,,,Produto 97,Produto 97,,Produto 97,,16,,321.17,321.17
,,,,,,,,,,,,,,,,,,Produto 67,Produto 67,,Produto 67,,5,,212.29,212.29
,,,,,,,,,,,,,,,,,,Produto 96,Produto 96,,Produto 96,,16,,377.15,377.15
,,,,,,,,,,,,,,,,,,Produto 76,Produto 76,,Produto 76,,19,,323.48,323.48
,,,,,,,,,,,,,,,,,,Produto 21,Produto 21,,Produto 21,,11,,361.51,361.51
,,,,,,,,,,,,,,,,,,Produto 58,Produto 58,,Produto 58,,14,,425.79,425.79
,,,,,,,,,,,,,,,,,,Produto 42,Produto 42,,Produto 42,,6,,282.04,282.04
,,,,,,,,,,,,,,,,,,Produto 21,Produto 21,,Produto 21,,2,,128.74,128.74
,,,,,,,,,,,,,,,,,,Produto 10,Produto 10,,Produto 10,,6,,471.05,471.05
,,,,,,,,,,,,,,,,,,Produto 44,Produto 44,,Produto 44,,19,,431.34,431.34
,,,,,,,,,,,,,,,,,,Produto 21,Produto 21,,Produto 21,,16,,305.14,305.14
,,,,,,,,,,,,,,,,,,Produto 47,Produto 47,,Produto 47,,18,,120.56,120.56
,,,,,,,,,,,,,,,,,,Produto 79,Produto 79,,Produto 79,,5,,471.58,471.58
,,,,,,,,,,,,,,,,,,Produto 45,Produto 45,,Produto 45,,4,,336.38,336.38
,,,,,,,,,,,,,,,,,,Produto 67,Produto 67,,Produto 67,,10,,165.22,165.22
,,,,,,,,,,,,,,,,,,Produto 14,Produto 14,,Produto 14,,17,,105.16,105.16
,,,,,,,,,,,,,,,,,,Produto 58,Produto 58,,Produto 58,,15,,311.62,311.62
,,,,,,,,,,,,,,,,,,Produto 42,Produto 42,,Produto 42,,11,,488.51,488.51
,,,,,,,,,,,,,,,,,,Produto 73,Produto 73,,Produto 73,,15,,163.38,163.38
,,,,,,,,,,,,,,,,,,Produto 73,Produto 73,,Produto 73,,4,,397.99,397.99
,,,,,,,,,,,,,,,,,,Produto 48,Produto 48,,Produto 48,,9,,372.46,372.46
,,,,,,,,,,,,,,,,,,Produto 48,Produto 48,,Produto 48,,4,,311.19,311.19
,,,,,,,,,,,,,,,,,,Produto 70,Produto 70,,Produto 70,,15,,417.79,417.79
,,,,,,,,,,,,,,,,,,Produto 47,Produto 47,,Produto 47,,18,,114.35,114.35
,,,,,,,,,,,,,,,,,,Produto 5,Produto 5,,Produto 5,,1,,377.91,377.91
,,,,,,,,,,,,,,,,,,Produto 56,Produto 56,,Produto 56,,16,,498.98,498.98
,,,,,,,,,,,,,,,,,,Produto 20,Produto 20,,Produto 20,,18,,330.90,330.90
,,,,,,,,,,,,,,,,,,Produto 23,Produto 23,,Produto 23,,13,,125.12,125.12
,,,,,,,,,,,,,,,,,,Produto 21,Produto 21,,Produto 21,,18,,215.28,215.28
,,,,,,,,,,,,,,,,,,Produto 17,Produto 17,,Produto 17,,18,,51.86,51.86
,,,,,,,,,,,,,,,,,,Produto 6,Produto 6,,Produto 6,,8,,136.30,136.30
,,,,,,,,,,,,,,,,,,Produto 23,Produto 23,,Produto 23,,15,,197.55,197.55
,,,,,,,,,,,,,,,,,,Produto 65,Produto 65,,Produto 65,,7,,417.50,417.50
,,,,,,,,,,,,,,,,,,Produto 67,Produto 67,,Produto 67,,19,,255.60,255.60
,,,,,,,,,,,,,,,,,,Produto 67,Produto 67,,Produto 67,,5,,294.57,294.57
,,,,,,,,,,,,,,,,,,Produto 83,Produto 83,,Produto 83,,13,,386.88,386.88
,,,,,,,,,,,,,,,,,,Produto 21,Produto 21,,Produto 21,,14,,426.25,426.25
,,,,,,,,,,,,,,,,,,Produto 81,Produto 81,,Produto 81,,7,,164.93,164.93
,,,,,,,,,,,,,,,,,,Produto 8,Produto 8,,Produto 8,,5,,17.99,17.99
,,,,,,,,,,,,,,,,,,Produto 59,Produto 59,,Produto 59,,15,,297.30,297.30
,,,,,,,,,,,,,,,,,,Produto 77,Produto 77,,Produto 77,,14,,318.63,318.63
,,,,,,,,,,,,,,,,,,Produto 39,Produto 39,,Produto 39,,15,,379.79,379.79
,,,,,,,,,,,,,,,,,,Produto 35,Produto 35,,Produto 35,,15,,123.06,123.06
,,,,,,,,,,,,,,,,,,Produto 51,Produto 51,,Produto 51,,14,,482.93,482.93
,,,,,,,,,,,,,,,,,,Produto 61,Produto 61,,Produto 61,,8,,111.92,111.92
,,,,,,,,,,,,,,,,,,Produto 79,Produto 79,,Produto 79,,19,,294.25,294.25
,,,,,,,,,,,,,,,,,,Produto 43,Produto 43,,Produto 43,,18,,22.13,22.13
,,,,,,,,,,,,,,,,,,Produto 9,Produto 9,,Produto 9,,17,,155.09,155.09
,,,,,,,,,,,,,,,,,,Produto 4,Produto 4,,Produto 4,,14,,99.64,99.64
,,,,,,,,,,,,,,,,,,Produto 14,Produto 14,,Produto 14,,10,,472.56,472.56
,,,,,,,,,,,,,,,,,,Produto 63,Produto 63,,Produto 63,,14,,34.90,34.90
,,,,,,,,,,,,,,,,,,Produto 18,Produto 18,,Produto 18,,3,,301.45,301.45
,,,,,,,,,,,,,,,,,,Produto 63,Produto 63,,Produto 63,,17,,386.30,386.30
,,,,,,,,,,,,,,,,,,Produto 98,Produto 98,,Produto 98,,2,,318.18,318.18
,,,,,,,,,,,,,,,,,,Produto 3,Produto 3,,Produto 3,,17,,418.63,418.63
,,,,,,,,,,,,,,,,,,Produto 38,Produto 38,,Produto 38,,3,,131.70,131.70
,,,,,,,,,,,,,,,,,,Produto 29,Produto 29,,Produto 29,,4,,365.16,365.16
,,,,,,,,,,,,,,,,,,Produto 28,Produto 28,,Produto 28,,18,,232.10,232.10
,,,,,,,,,,,,,,,,,,Produto 16,Produto 16,,Produto 16,,10,,85.77,85.77
,,,,,,,,,,,,,,,,,,Produto 16,Produto 16,,Produto 16,,12,,400.59,400.59
,,,,,,,,,,,,,,,,,,Produto 1,Produto 1,,Produto 1,,3,,219.53,219.53
,,,,,,,,,,,,,,,,,,Produto 64,Produto 64,,Produto 64,,15,,299.22,299.22
,,,,,,,,,,,,,,,,,,Produto 72,Produto 72,,Produto 72,,10,,215.00,215.00
,,,,,,,,,,,,,,,,,,Produto 22,Produto 22,,Produto 22,,3,,122.80,122.80
,,,,,,,,,,,,,,,,,,Produto 38,Produto 38,,Produto 38,,1,,279.39,279.39
